wu,wr,wd,wl,x_a,y_a,x_s,y_s,au,ar,ad,al,direction
248,456,312,344,264,312,344,312,0,0,0,1,3
248,464,312,336,264,312,336,312,0,0,0,1,3
248,472,312,328,264,312,328,312,0,0,0,1,3
248,480,312,320,264,312,320,312,0,0,0,1,3
248,488,312,312,264,312,312,312,0,0,0,1,3
248,496,312,304,264,312,304,312,0,0,0,1,3
248,504,312,296,264,312,296,312,0,0,0,1,3
248,512,312,288,264,312,288,312,0,0,0,1,3
248,520,312,280,72,288,280,312,0,0,1,1,2
256,520,304,280,72,288,280,304,0,0,1,1,2
264,520,296,280,72,288,280,296,0,0,1,1,2
272,520,288,280,72,288,280,288,0,0,0,1,3
272,528,288,272,72,288,272,288,0,0,0,1,3
272,536,288,264,72,288,264,288,0,0,0,1,3
272,544,288,256,72,288,256,288,0,0,0,1,3
272,552,288,248,72,288,248,288,0,0,0,1,3
272,560,288,240,72,288,240,288,0,0,0,1,3
272,568,288,232,72,288,232,288,0,0,0,1,3
272,576,288,224,72,288,224,288,0,0,0,1,3
272,584,288,216,72,288,216,288,0,0,0,1,3
272,592,288,208,72,288,208,288,0,0,0,1,3
272,600,288,200,72,288,200,288,0,0,0,1,3
272,608,288,192,72,288,192,288,0,0,0,1,3
272,616,288,184,72,288,184,288,0,0,0,1,3
272,624,288,176,72,288,176,288,0,0,0,1,3
272,632,288,168,72,288,168,288,0,0,0,1,3
272,640,288,160,72,288,160,288,0,0,0,1,3
272,648,288,152,72,288,152,288,0,0,0,1,3
272,656,288,144,72,288,144,288,0,0,0,1,3
272,664,288,136,72,288,136,288,0,0,0,1,3
272,672,288,128,72,288,128,288,0,0,0,1,3
272,680,288,120,72,288,120,288,0,0,0,1,3
272,688,288,112,72,288,112,288,0,0,0,1,3
272,696,288,104,72,288,104,288,0,0,0,1,3
272,704,288,96,72,288,96,288,0,0,0,1,3
272,712,288,88,208,296,88,288,1,1,0,0,0
264,712,296,88,208,296,88,296,0,1,0,0,1
264,704,296,96,208,296,96,296,0,1,0,0,1
264,696,296,104,208,296,104,296,0,1,0,0,1
264,688,296,112,208,296,112,296,0,1,0,0,1
264,680,296,120,208,296,120,296,0,1,0,0,1
264,672,296,128,208,296,128,296,0,1,0,0,1
264,664,296,136,208,296,136,296,0,1,0,0,1
264,656,296,144,208,296,144,296,0,1,0,0,1
264,648,296,152,208,296,152,296,0,1,0,0,1
264,640,296,160,208,296,160,296,0,1,0,0,1
264,632,296,168,208,296,168,296,0,1,0,0,1
264,624,296,176,208,296,176,296,0,1,0,0,1
264,616,296,184,208,296,184,296,0,1,0,0,1
264,608,296,192,560,344,192,296,1,1,0,0,0
256,608,304,192,560,344,192,304,1,1,0,0,0
248,608,312,192,560,344,192,312,1,1,0,0,0
240,608,320,192,560,344,192,320,1,1,0,0,0
232,608,328,192,560,344,192,328,1,1,0,0,0
224,608,336,192,560,344,192,336,1,1,0,0,0
216,608,344,192,560,344,192,344,0,1,0,0,1
216,600,344,200,560,344,200,344,0,1,0,0,1
216,592,344,208,560,344,208,344,0,1,0,0,1
216,584,344,216,560,344,216,344,0,1,0,0,1
216,576,344,224,560,344,224,344,0,1,0,0,1
216,568,344,232,560,344,232,344,0,1,0,0,1
216,560,344,240,560,344,240,344,0,1,0,0,1
216,552,344,248,560,344,248,344,0,1,0,0,1
216,544,344,256,560,344,256,344,0,1,0,0,1
216,536,344,264,560,344,264,344,0,1,0,0,1
216,528,344,272,560,344,272,344,0,1,0,0,1
216,520,344,280,560,344,280,344,0,1,0,0,1
216,512,344,288,560,344,288,344,0,1,0,0,1
216,504,344,296,560,344,296,344,0,1,0,0,1
216,496,344,304,560,344,304,344,0,1,0,0,1
216,488,344,312,560,344,312,344,0,1,0,0,1
216,480,344,320,560,344,320,344,0,1,0,0,1
216,472,344,328,560,344,328,344,0,1,0,0,1
216,464,344,336,560,344,336,344,0,1,0,0,1
216,456,344,344,560,344,344,344,0,1,0,0,1
216,448,344,352,560,344,352,344,0,1,0,0,1
216,440,344,360,560,344,360,344,0,1,0,0,1
216,432,344,368,560,344,368,344,0,1,0,0,1
216,424,344,376,560,344,376,344,0,1,0,0,1
216,416,344,384,560,344,384,344,0,1,0,0,1
216,408,344,392,560,344,392,344,0,1,0,0,1
216,400,344,400,560,344,400,344,0,1,0,0,1
216,392,344,408,560,344,408,344,0,1,0,0,1
216,384,344,416,560,344,416,344,0,1,0,0,1
216,376,344,424,560,344,424,344,0,1,0,0,1
216,368,344,432,560,344,432,344,0,1,0,0,1
216,360,344,440,560,344,440,344,0,1,0,0,1
216,352,344,448,560,344,448,344,0,1,0,0,1
216,344,344,456,560,344,456,344,0,1,0,0,1
216,336,344,464,560,344,464,344,0,1,0,0,1
216,328,344,472,560,344,472,344,0,1,0,0,1
216,320,344,480,560,344,480,344,0,1,0,0,1
216,312,344,488,560,344,488,344,0,1,0,0,1
216,304,344,496,560,344,496,344,0,1,0,0,1
216,296,344,504,560,344,504,344,0,1,0,0,1
216,288,344,512,560,344,512,344,0,1,0,0,1
216,280,344,520,560,344,520,344,0,1,0,0,1
216,272,344,528,560,344,528,344,0,1,0,0,1
216,264,344,536,560,344,536,344,0,1,0,0,1
216,256,344,544,48,456,544,344,1,0,0,1,0
208,256,352,544,48,456,544,352,1,0,0,1,0
200,256,360,544,48,456,544,360,1,0,0,1,0
192,256,368,544,48,456,544,368,1,0,0,1,0
184,256,376,544,48,456,544,376,1,0,0,1,0
176,256,384,544,48,456,544,384,1,0,0,1,0
168,256,392,544,48,456,544,392,1,0,0,1,0
160,256,400,544,48,456,544,400,1,0,0,1,0
152,256,408,544,48,456,544,408,1,0,0,1,0
144,256,416,544,48,456,544,416,1,0,0,1,0
136,256,424,544,48,456,544,424,1,0,0,1,0
128,256,432,544,48,456,544,432,1,0,0,1,0
120,256,440,544,48,456,544,440,1,0,0,1,0
112,256,448,544,48,456,544,448,1,0,0,1,0
104,256,456,544,48,456,544,456,0,0,0,1,3
104,264,456,536,48,456,536,456,0,0,0,1,3
104,272,456,528,48,456,528,456,0,0,0,1,3
104,280,456,520,48,456,520,456,0,0,0,1,3
104,288,456,512,48,456,512,456,0,0,0,1,3
104,296,456,504,48,456,504,456,0,0,0,1,3
104,304,456,496,48,456,496,456,0,0,0,1,3
104,312,456,488,48,456,488,456,0,0,0,1,3
104,320,456,480,48,456,480,456,0,0,0,1,3
104,328,456,472,48,456,472,456,0,0,0,1,3
104,336,456,464,48,456,464,456,0,0,0,1,3
104,344,456,456,48,456,456,456,0,0,0,1,3
104,352,456,448,48,456,448,456,0,0,0,1,3
104,360,456,440,48,456,440,456,0,0,0,1,3
104,368,456,432,48,456,432,456,0,0,0,1,3
104,376,456,424,48,456,424,456,0,0,0,1,3
104,384,456,416,48,456,416,456,0,0,0,1,3
104,392,456,408,48,456,408,456,0,0,0,1,3
104,400,456,400,48,456,400,456,0,0,0,1,3
104,408,456,392,48,456,392,456,0,0,0,1,3
104,416,456,384,48,456,384,456,0,0,0,1,3
104,424,456,376,48,456,376,456,0,0,0,1,3
104,432,456,368,48,456,368,456,0,0,0,1,3
104,440,456,360,48,456,360,456,0,0,0,1,3
104,448,456,352,48,456,352,456,0,0,0,1,3
104,456,456,344,48,456,344,456,0,0,0,1,3
104,464,456,336,48,456,336,456,0,0,0,1,3
104,472,456,328,48,456,328,456,0,0,0,1,3
104,480,456,320,48,456,320,456,0,0,0,1,3
104,488,456,312,48,456,312,456,0,0,0,1,3
104,496,456,304,48,456,304,456,0,0,0,1,3
104,504,456,296,48,456,296,456,0,0,0,1,3
104,512,456,288,48,456,288,456,0,0,0,1,3
104,520,456,280,48,456,280,456,0,0,0,1,3
104,528,456,272,48,456,272,456,0,0,0,1,3
104,536,456,264,48,456,264,456,0,0,0,1,3
104,544,456,256,48,456,256,456,0,0,0,1,3
104,552,456,248,48,456,248,456,0,0,0,1,3
104,560,456,240,48,456,240,456,0,0,0,1,3
104,568,456,232,48,456,232,456,0,0,0,1,3
104,576,456,224,48,456,224,456,0,0,0,1,3
104,584,456,216,48,456,216,456,0,0,0,1,3
104,592,456,208,48,456,208,456,0,0,0,1,3
104,600,456,200,48,456,200,456,0,0,0,1,3
104,608,456,192,48,456,192,456,0,0,0,1,3
104,616,456,184,48,456,184,456,0,0,0,1,3
104,624,456,176,48,456,176,456,0,0,0,1,3
104,632,456,168,48,456,168,456,0,0,0,1,3
104,640,456,160,48,456,160,456,0,0,0,1,3
104,648,456,152,48,456,152,456,0,0,0,1,3
104,656,456,144,48,456,144,456,0,0,0,1,3
104,664,456,136,48,456,136,456,0,0,0,1,3
104,672,456,128,48,456,128,456,0,0,0,1,3
104,680,456,120,48,456,120,456,0,0,0,1,3
104,688,456,112,48,456,112,456,0,0,0,1,3
104,696,456,104,48,456,104,456,0,0,0,1,3
104,704,456,96,48,456,96,456,0,0,0,1,3
104,712,456,88,48,456,88,456,0,0,0,1,3
104,720,456,80,48,456,80,456,0,0,0,1,3
104,728,456,72,48,456,72,456,0,0,0,1,3
104,736,456,64,400,168,64,456,0,1,1,0,2
112,736,448,64,400,168,64,448,0,1,1,0,2
120,736,440,64,400,168,64,440,0,1,1,0,2
128,736,432,64,400,168,64,432,0,1,1,0,2
136,736,424,64,400,168,64,424,0,1,1,0,2
144,736,416,64,400,168,64,416,0,1,1,0,2
152,736,408,64,400,168,64,408,0,1,1,0,2
160,736,400,64,400,168,64,400,0,1,1,0,2
168,736,392,64,400,168,64,392,0,1,1,0,2
176,736,384,64,400,168,64,384,0,1,1,0,2
184,736,376,64,400,168,64,376,0,1,1,0,2
192,736,368,64,400,168,64,368,0,1,1,0,2
200,736,360,64,400,168,64,360,0,1,1,0,2
208,736,352,64,400,168,64,352,0,1,1,0,2
216,736,344,64,400,168,64,344,0,1,1,0,2
224,736,336,64,400,168,64,336,0,1,1,0,2
232,736,328,64,400,168,64,328,0,1,1,0,2
240,736,320,64,400,168,64,320,0,1,1,0,2
248,736,312,64,400,168,64,312,0,1,1,0,2
256,736,304,64,400,168,64,304,0,1,1,0,2
264,736,296,64,400,168,64,296,0,1,1,0,2
272,736,288,64,400,168,64,288,0,1,1,0,2
280,736,280,64,400,168,64,280,0,1,1,0,2
288,736,272,64,400,168,64,272,0,1,1,0,2
296,736,264,64,400,168,64,264,0,1,1,0,2
304,736,256,64,400,168,64,256,0,1,1,0,2
312,736,248,64,400,168,64,248,0,1,1,0,2
320,736,240,64,400,168,64,240,0,1,1,0,2
328,736,232,64,400,168,64,232,0,1,1,0,2
336,736,224,64,400,168,64,224,0,1,1,0,2
344,736,216,64,400,168,64,216,0,1,1,0,2
352,736,208,64,400,168,64,208,0,1,1,0,2
360,736,200,64,400,168,64,200,0,1,1,0,2
368,736,192,64,400,168,64,192,0,1,1,0,2
376,736,184,64,400,168,64,184,0,1,1,0,2
384,736,176,64,400,168,64,176,0,1,1,0,2
392,736,168,64,400,168,64,168,0,1,0,0,1
392,728,168,72,400,168,72,168,0,1,0,0,1
392,720,168,80,400,168,80,168,0,1,0,0,1
392,712,168,88,400,168,88,168,0,1,0,0,1
392,704,168,96,400,168,96,168,0,1,0,0,1
392,696,168,104,400,168,104,168,0,1,0,0,1
392,688,168,112,400,168,112,168,0,1,0,0,1
392,680,168,120,400,168,120,168,0,1,0,0,1
392,672,168,128,400,168,128,168,0,1,0,0,1
392,664,168,136,400,168,136,168,0,1,0,0,1
392,656,168,144,400,168,144,168,0,1,0,0,1
392,648,168,152,400,168,152,168,0,1,0,0,1
392,640,168,160,400,168,160,168,0,1,0,0,1
392,632,168,168,400,168,168,168,0,1,0,0,1
392,624,168,176,400,168,176,168,0,1,0,0,1
392,616,168,184,400,168,184,168,0,1,0,0,1
392,608,168,192,400,168,192,168,0,1,0,0,1
392,600,168,200,400,168,200,168,0,1,0,0,1
392,592,168,208,400,168,208,168,0,1,0,0,1
392,584,168,216,400,168,216,168,0,1,0,0,1
392,576,168,224,400,168,224,168,0,1,0,0,1
392,568,168,232,400,168,232,168,0,1,0,0,1
392,560,168,240,400,168,240,168,0,1,0,0,1
392,552,168,248,400,168,248,168,0,1,0,0,1
392,544,168,256,400,168,256,168,0,1,0,0,1
392,536,168,264,400,168,264,168,0,1,0,0,1
392,528,168,272,400,168,272,168,0,1,0,0,1
392,520,168,280,400,168,280,168,0,1,0,0,1
392,512,168,288,400,168,288,168,0,1,0,0,1
392,504,168,296,400,168,296,168,0,1,0,0,1
392,496,168,304,400,168,304,168,0,1,0,0,1
392,488,168,312,400,168,312,168,0,1,0,0,1
392,480,168,320,400,168,320,168,0,1,0,0,1
392,472,168,328,400,168,328,168,0,1,0,0,1
392,464,168,336,400,168,336,168,0,1,0,0,1
392,456,168,344,400,168,344,168,0,1,0,0,1
392,448,168,352,400,168,352,168,0,1,0,0,1
392,440,168,360,400,168,360,168,0,1,0,0,1
392,432,168,368,400,168,368,168,0,1,0,0,1
392,424,168,376,400,168,376,168,0,1,0,0,1
392,416,168,384,656,320,384,168,1,1,0,0,0
384,416,176,384,656,320,384,176,1,1,0,0,0
376,416,184,384,656,320,384,184,1,1,0,0,0
368,416,192,384,656,320,384,192,1,1,0,0,0
360,416,200,384,656,320,384,200,1,1,0,0,0
352,416,208,384,656,320,384,208,1,1,0,0,0
344,416,216,384,656,320,384,216,1,1,0,0,0
336,416,224,384,656,320,384,224,1,1,0,0,0
328,416,232,384,656,320,384,232,1,1,0,0,0
320,416,240,384,656,320,384,240,1,1,0,0,0
312,416,248,384,656,320,384,248,1,1,0,0,0
304,416,256,384,656,320,384,256,1,1,0,0,0
296,416,264,384,656,320,384,264,1,1,0,0,0
288,416,272,384,656,320,384,272,1,1,0,0,0
280,416,280,384,656,320,384,280,1,1,0,0,0
272,416,288,384,656,320,384,288,1,1,0,0,0
264,416,296,384,656,320,384,296,1,1,0,0,0
256,416,304,384,656,320,384,304,1,1,0,0,0
248,416,312,384,656,320,384,312,1,1,0,0,0
240,416,320,384,656,320,384,320,0,1,0,0,1
240,408,320,392,656,320,392,320,0,1,0,0,1
240,400,320,400,656,320,400,320,0,1,0,0,1
240,392,320,408,656,320,408,320,0,1,0,0,1
240,384,320,416,656,320,416,320,0,1,0,0,1
240,376,320,424,656,320,424,320,0,1,0,0,1
240,368,320,432,656,320,432,320,0,1,0,0,1
240,360,320,440,656,320,440,320,0,1,0,0,1
240,352,320,448,656,320,448,320,0,1,0,0,1
240,344,320,456,656,320,456,320,0,1,0,0,1
240,336,320,464,656,320,464,320,0,1,0,0,1
240,328,320,472,656,320,472,320,0,1,0,0,1
240,320,320,480,656,320,480,320,0,1,0,0,1
240,312,320,488,656,320,488,320,0,1,0,0,1
240,304,320,496,656,320,496,320,0,1,0,0,1
240,296,320,504,656,320,504,320,0,1,0,0,1
240,288,320,512,656,320,512,320,0,1,0,0,1
240,280,320,520,656,320,520,320,0,1,0,0,1
240,272,320,528,656,320,528,320,0,1,0,0,1
240,264,320,536,656,320,536,320,0,1,0,0,1
240,256,320,544,656,320,544,320,0,1,0,0,1
240,248,320,552,656,320,552,320,0,1,0,0,1
240,240,320,560,656,320,560,320,0,1,0,0,1
240,232,320,568,656,320,568,320,0,1,0,0,1
240,224,320,576,656,320,576,320,0,1,0,0,1
240,216,320,584,656,320,584,320,0,1,0,0,1
240,208,320,592,656,320,592,320,0,1,0,0,1
240,200,320,600,656,320,600,320,0,1,0,0,1
240,192,320,608,656,320,608,320,0,1,0,0,1
240,184,320,616,656,320,616,320,0,1,0,0,1
240,176,320,624,656,320,624,320,0,1,0,0,1
240,168,320,632,656,320,632,320,0,1,0,0,1
240,160,320,640,176,216,640,320,0,0,1,1,2
248,160,312,640,176,216,640,312,0,0,1,1,2
256,160,304,640,176,216,640,304,0,0,1,1,2
264,160,296,640,176,216,640,296,0,0,1,1,2
272,160,288,640,176,216,640,288,0,0,1,1,2
280,160,280,640,176,216,640,280,0,0,1,1,2
288,160,272,640,176,216,640,272,0,0,1,1,2
296,160,264,640,176,216,640,264,0,0,1,1,2
304,160,256,640,176,216,640,256,0,0,1,1,2
312,160,248,640,176,216,640,248,0,0,1,1,2
320,160,240,640,176,216,640,240,0,0,1,1,2
328,160,232,640,176,216,640,232,0,0,1,1,2
336,160,224,640,176,216,640,224,0,0,1,1,2
344,160,216,640,176,216,640,216,0,0,0,1,3
344,168,216,632,176,216,632,216,0,0,0,1,3
344,176,216,624,176,216,624,216,0,0,0,1,3
344,184,216,616,176,216,616,216,0,0,0,1,3
344,192,216,608,176,216,608,216,0,0,0,1,3
344,200,216,600,176,216,600,216,0,0,0,1,3
344,208,216,592,176,216,592,216,0,0,0,1,3
344,216,216,584,176,216,584,216,0,0,0,1,3
344,224,216,576,176,216,576,216,0,0,0,1,3
344,232,216,568,176,216,568,216,0,0,0,1,3
344,240,216,560,176,216,560,216,0,0,0,1,3
344,248,216,552,176,216,552,216,0,0,0,1,3
344,256,216,544,176,216,544,216,0,0,0,1,3
344,264,216,536,176,216,536,216,0,0,0,1,3
344,272,216,528,176,216,528,216,0,0,0,1,3
344,280,216,520,176,216,520,216,0,0,0,1,3
344,288,216,512,176,216,512,216,0,0,0,1,3
344,296,216,504,176,216,504,216,0,0,0,1,3
344,304,216,496,176,216,496,216,0,0,0,1,3
344,312,216,488,176,216,488,216,0,0,0,1,3
344,320,216,480,176,216,480,216,0,0,0,1,3
344,328,216,472,176,216,472,216,0,0,0,1,3
344,336,216,464,176,216,464,216,0,0,0,1,3
344,344,216,456,176,216,456,216,0,0,0,1,3
344,352,216,448,176,216,448,216,0,0,0,1,3
344,360,216,440,176,216,440,216,0,0,0,1,3
344,368,216,432,176,216,432,216,0,0,0,1,3
344,376,216,424,176,216,424,216,0,0,0,1,3
344,384,216,416,176,216,416,216,0,0,0,1,3
344,392,216,408,176,216,408,216,0,0,0,1,3
344,400,216,400,176,216,400,216,0,0,0,1,3
344,408,216,392,176,216,392,216,0,0,0,1,3
344,416,216,384,176,216,384,216,0,0,0,1,3
344,424,216,376,176,216,376,216,0,0,0,1,3
344,432,216,368,176,216,368,216,0,0,0,1,3
344,440,216,360,176,216,360,216,0,0,0,1,3
344,448,216,352,176,216,352,216,0,0,0,1,3
344,456,216,344,176,216,344,216,0,0,0,1,3
344,464,216,336,176,216,336,216,0,0,0,1,3
344,472,216,328,176,216,328,216,0,0,0,1,3
344,480,216,320,176,216,320,216,0,0,0,1,3
344,488,216,312,176,216,312,216,0,0,0,1,3
344,496,216,304,176,216,304,216,0,0,0,1,3
344,504,216,296,176,216,296,216,0,0,0,1,3
344,512,216,288,176,216,288,216,0,0,0,1,3
344,520,216,280,176,216,280,216,0,0,0,1,3
344,528,216,272,176,216,272,216,0,0,0,1,3
344,536,216,264,176,216,264,216,0,0,0,1,3
344,544,216,256,176,216,256,216,0,0,0,1,3
344,552,216,248,176,216,248,216,0,0,0,1,3
344,560,216,240,176,216,240,216,0,0,0,1,3
344,568,216,232,176,216,232,216,0,0,0,1,3
344,576,216,224,176,216,224,216,0,0,0,1,3
344,584,216,216,176,216,216,216,0,0,0,1,3
344,592,216,208,176,216,208,216,0,0,0,1,3
344,600,216,200,176,216,200,216,0,0,0,1,3
344,608,216,192,208,328,192,216,1,1,0,0,1
344,600,216,200,208,328,200,216,1,1,0,0,1
344,592,216,208,208,328,208,216,1,0,0,0,0
336,592,224,208,208,328,208,224,1,0,0,0,0
328,592,232,208,208,328,208,232,1,0,0,0,0
320,592,240,208,208,328,208,240,1,0,0,0,0
312,592,248,208,208,328,208,248,1,0,0,0,0
304,592,256,208,208,328,208,256,1,0,0,0,0
296,592,264,208,208,328,208,264,1,0,0,0,0
288,592,272,208,208,328,208,272,1,0,0,0,0
280,592,280,208,208,328,208,280,1,0,0,0,0
272,592,288,208,208,328,208,288,1,0,0,0,0
264,592,296,208,208,328,208,296,1,0,0,0,0
256,592,304,208,208,328,208,304,1,0,0,0,0
248,592,312,208,472,512,208,312,1,1,0,0,0
240,592,320,208,472,512,208,320,1,1,0,0,0
232,592,328,208,472,512,208,328,1,1,0,0,0
224,592,336,208,472,512,208,336,1,1,0,0,0
216,592,344,208,472,512,208,344,1,1,0,0,0
208,592,352,208,472,512,208,352,1,1,0,0,0
200,592,360,208,472,512,208,360,1,1,0,0,0
192,592,368,208,472,512,208,368,1,1,0,0,0
184,592,376,208,472,512,208,376,1,1,0,0,0
176,592,384,208,472,512,208,384,1,1,0,0,0
168,592,392,208,472,512,208,392,1,1,0,0,0
160,592,400,208,472,512,208,400,1,1,0,0,0
152,592,408,208,472,512,208,408,1,1,0,0,0
144,592,416,208,472,512,208,416,1,1,0,0,0
136,592,424,208,472,512,208,424,1,1,0,0,0
128,592,432,208,472,512,208,432,1,1,0,0,0
120,592,440,208,472,512,208,440,1,1,0,0,0
112,592,448,208,472,512,208,448,1,1,0,0,0
104,592,456,208,472,512,208,456,1,1,0,0,0
96,592,464,208,472,512,208,464,1,1,0,0,0
88,592,472,208,472,512,208,472,1,1,0,0,0
80,592,480,208,472,512,208,480,1,1,0,0,0
72,592,488,208,472,512,208,488,1,1,0,0,0
64,592,496,208,472,512,208,496,1,1,0,0,0
56,592,504,208,472,512,208,504,1,1,0,0,0
48,592,512,208,472,512,208,512,0,1,0,0,1
48,584,512,216,472,512,216,512,0,1,0,0,1
48,576,512,224,472,512,224,512,0,1,0,0,1
48,568,512,232,472,512,232,512,0,1,0,0,1
48,560,512,240,472,512,240,512,0,1,0,0,1
48,552,512,248,472,512,248,512,0,1,0,0,1
48,544,512,256,472,512,256,512,0,1,0,0,1
48,536,512,264,472,512,264,512,0,1,0,0,1
48,528,512,272,472,512,272,512,0,1,0,0,1
48,520,512,280,472,512,280,512,0,1,0,0,1
48,512,512,288,472,512,288,512,0,1,0,0,1
48,504,512,296,472,512,296,512,0,1,0,0,1
48,496,512,304,472,512,304,512,0,1,0,0,1
48,488,512,312,472,512,312,512,0,1,0,0,1
48,480,512,320,472,512,320,512,0,1,0,0,1
48,472,512,328,472,512,328,512,0,1,0,0,1
48,464,512,336,472,512,336,512,0,1,0,0,1
48,456,512,344,472,512,344,512,0,1,0,0,1
48,448,512,352,472,512,352,512,0,1,0,0,1
48,440,512,360,472,512,360,512,0,1,0,0,1
48,432,512,368,472,512,368,512,0,1,0,0,1
48,424,512,376,472,512,376,512,0,1,0,0,1
48,416,512,384,472,512,384,512,0,1,0,0,1
48,408,512,392,472,512,392,512,0,1,0,0,1
48,400,512,400,472,512,400,512,0,1,0,0,1
48,392,512,408,472,512,408,512,0,1,0,0,1
48,384,512,416,472,512,416,512,0,1,0,0,1
48,376,512,424,472,512,424,512,0,1,0,0,1
48,368,512,432,472,512,432,512,0,1,0,0,1
48,360,512,440,472,512,440,512,0,1,0,0,1
48,352,512,448,472,512,448,512,0,1,0,0,1
48,344,512,456,232,128,456,512,0,0,1,1,3
48,352,512,448,232,128,448,512,0,0,1,1,3
48,360,512,440,232,128,440,512,0,0,1,1,3
48,368,512,432,232,128,432,512,0,0,1,1,3
48,376,512,424,232,128,424,512,0,0,1,1,3
48,384,512,416,232,128,416,512,0,0,1,1,3
48,392,512,408,232,128,408,512,0,0,1,1,3
48,400,512,400,232,128,400,512,0,0,1,1,3
48,408,512,392,232,128,392,512,0,0,1,1,3
48,416,512,384,232,128,384,512,0,0,1,1,3
48,424,512,376,232,128,376,512,0,0,1,1,3
48,432,512,368,232,128,368,512,0,0,1,1,3
48,440,512,360,232,128,360,512,0,0,1,1,3
48,448,512,352,232,128,352,512,0,0,1,1,3
48,456,512,344,232,128,344,512,0,0,1,1,3
48,464,512,336,232,128,336,512,0,0,1,1,3
48,472,512,328,232,128,328,512,0,0,1,1,3
48,480,512,320,232,128,320,512,0,0,1,1,3
48,488,512,312,232,128,312,512,0,0,1,1,3
48,496,512,304,232,128,304,512,0,0,1,1,3
48,504,512,296,232,128,296,512,0,0,1,1,3
48,512,512,288,232,128,288,512,0,0,1,1,3
48,520,512,280,232,128,280,512,0,0,1,1,3
48,528,512,272,232,128,272,512,0,0,1,1,3
48,536,512,264,232,128,264,512,0,0,1,1,3
48,544,512,256,232,128,256,512,0,0,1,1,3
48,552,512,248,232,128,248,512,0,0,1,1,3
48,560,512,240,232,128,240,512,0,0,1,1,3
48,568,512,232,232,128,232,512,0,0,1,0,2
56,568,504,232,232,128,232,504,0,0,1,0,2
64,568,496,232,232,128,232,496,0,0,1,0,2
72,568,488,232,232,128,232,488,0,0,1,0,2
80,568,480,232,232,128,232,480,0,0,1,0,2
88,568,472,232,232,128,232,472,0,0,1,0,2
96,568,464,232,232,128,232,464,0,0,1,0,2
104,568,456,232,232,128,232,456,0,0,1,0,2
112,568,448,232,232,128,232,448,0,0,1,0,2
120,568,440,232,232,128,232,440,0,0,1,0,2
128,568,432,232,232,128,232,432,0,0,1,0,2
136,568,424,232,232,128,232,424,0,0,1,0,2
144,568,416,232,232,128,232,416,0,0,1,0,2
152,568,408,232,232,128,232,408,0,0,1,0,2
160,568,400,232,232,128,232,400,0,0,1,0,2
168,568,392,232,232,128,232,392,0,0,1,0,2
176,568,384,232,232,128,232,384,0,0,1,0,2
184,568,376,232,232,128,232,376,0,0,1,0,2
192,568,368,232,232,128,232,368,0,0,1,0,2
200,568,360,232,232,128,232,360,0,0,1,0,2
208,568,352,232,232,128,232,352,0,0,1,0,2
216,568,344,232,232,128,232,344,0,0,1,0,2
224,568,336,232,232,128,232,336,0,0,1,0,2
232,568,328,232,232,128,232,328,0,0,1,0,2
240,568,320,232,232,128,232,320,0,0,1,0,2
248,568,312,232,232,128,232,312,0,0,1,0,2
256,568,304,232,232,128,232,304,0,0,1,0,2
264,568,296,232,232,128,232,296,0,0,1,0,2
272,568,288,232,232,128,232,288,0,0,1,0,2
280,568,280,232,232,128,232,280,0,0,1,0,2
288,568,272,232,232,128,232,272,0,0,1,0,2
296,568,264,232,232,128,232,264,0,0,1,0,2
304,568,256,232,232,128,232,256,0,0,1,0,2
312,568,248,232,232,128,232,248,0,0,1,0,2
320,568,240,232,232,128,232,240,0,0,1,0,2
328,568,232,232,232,128,232,232,0,0,1,0,2
336,568,224,232,232,128,232,224,0,0,1,0,2
344,568,216,232,232,128,232,216,0,0,1,0,2
352,568,208,232,232,128,232,208,0,0,1,0,2
360,568,200,232,232,128,232,200,0,0,1,0,2
368,568,192,232,232,128,232,192,0,0,1,0,2
376,568,184,232,232,128,232,184,0,0,1,0,2
384,568,176,232,232,128,232,176,0,0,1,0,2
392,568,168,232,232,128,232,168,0,0,1,0,2
400,568,160,232,232,128,232,160,0,0,1,0,2
408,568,152,232,232,128,232,152,0,0,1,0,2
416,568,144,232,536,280,232,144,1,1,0,0,0
408,568,152,232,536,280,232,152,1,1,0,0,0
400,568,160,232,536,280,232,160,1,1,0,0,0
392,568,168,232,536,280,232,168,1,1,0,0,0
384,568,176,232,536,280,232,176,1,1,0,0,0
376,568,184,232,536,280,232,184,1,1,0,0,0
368,568,192,232,536,280,232,192,1,1,0,0,0
360,568,200,232,536,280,232,200,1,1,0,0,0
352,568,208,232,536,280,232,208,1,1,0,0,0
344,568,216,232,536,280,232,216,1,1,0,0,0
336,568,224,232,536,280,232,224,1,1,0,0,0
328,568,232,232,536,280,232,232,1,1,0,0,0
320,568,240,232,536,280,232,240,1,1,0,0,0
312,568,248,232,536,280,232,248,1,1,0,0,0
304,568,256,232,536,280,232,256,1,1,0,0,0
296,568,264,232,536,280,232,264,1,1,0,0,0
288,568,272,232,536,280,232,272,1,1,0,0,0
280,568,280,232,536,280,232,280,0,1,0,0,1
280,560,280,240,536,280,240,280,0,1,0,0,1
280,552,280,248,536,280,248,280,0,1,0,0,1
280,544,280,256,536,280,256,280,0,1,0,0,1
280,536,280,264,536,280,264,280,0,1,0,0,1
280,528,280,272,536,280,272,280,0,1,0,0,1
